aliases,best_separated,best_separated_p50_ms,beyond_native_context,cp,cublaslt_boundary_p50_ms,cublaslt_gemm_p50_ms,cublaslt_nccl_config,cublaslt_plans,cublaslt_route_p50_ms,global_seq,head_dim,k,m,model,n,native_max_context,q_heads,suite,te_boundary_p50_ms,te_gemm_p50_ms,te_nccl_config,te_route_p50_ms
wide-K stress shape; not one specific GQA checkpoint,cuBLASLt+NCCL,61.09895896911621,False,4,61.09895896911621,46.1308479309082,ch24_chunk512_ll64_eager_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 44.63197708129883, 'waves': 217.21212768554688}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 44.34670639038086, 'waves': 217.21212768554688}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 44.4193229675293, 'waves': 217.21212768554688}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 45.07691955566406, 'waves': 217.21212768554688}]",16.39729595184326,524288,128,16384,131072,representative_large,7168,,128,artificial,61.49665641784668,45.764848709106445,ch24_chunk512_ll64_eager_hp_pb512_pw8,16.4005765914917
wide-K stress shape; not one specific GQA checkpoint,cuBLASLt+NCCL,31.32321548461914,False,8,31.32321548461914,23.160064697265625,ch32_chunk256_ll64_graph_normal_pb512_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 22.00682258605957, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 21.688570022583008, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 21.774492263793945, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 21.69370460510254, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 21.658203125, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 22.12334632873535, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 22.227611541748047, 'waves': 108.60606384277344}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 21.960329055786133, 'waves': 108.60606384277344}]",9.527711868286133,524288,128,16384,65536,representative_large,7168,,128,artificial,31.695087432861328,23.423888206481934,ch24_chunk256_ll16_graph_hp_pb128_pw4,9.520671844482422
current production Qwen dense,cuBLASLt+NCCL,0.03510399907827377,False,4,0.03510399907827377,0.013791999779641628,ch24_chunk1024_ll64_graph_normal_pb256_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.00727146677672863, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.007386666722595692, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.007399466820061207, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 15, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.007278933189809322, 'waves': 0.9696969985961914}]",0.027264000847935677,1024,128,2048,256,production_qwen_dense,2048,,16,model,0.036000000312924385,0.014592000283300877,ch24_chunk1024_ll64_graph_normal_pb128_pw8,0.02729600016027689
current production Qwen dense,cuBLASLt+NCCL,0.036288000643253326,False,8,0.036288000643253326,0.014576000161468983,ch32_chunk256_ll128_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 80, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.006618666462600231, 'waves': 0.7878788113594055}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 13, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.007906133309006691, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 13, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.00653546629473567, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 13, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.008047999814152718, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 80, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.006713599897921085, 'waves': 0.7878788113594055}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 13, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.006438399665057659, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 12, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.008181333541870117, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 13, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.00681280018761754, 'waves': 0.9696969985961914}]",0.02800000086426735,1024,128,2048,128,production_qwen_dense,2048,,16,model,0.03763199970126152,0.01515199989080429,ch32_chunk256_ll128_graph_hp_pb128_pw4,0.02800000086426735
current production Qwen dense,cuBLASLt+NCCL,0.05820799991488457,False,4,0.05820799991488457,0.019200000911951065,ch24_chunk1024_ll16_graph_hp_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.014172800816595554, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.014188800007104874, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.014182399958372116, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.014257066883146763, 'waves': 0.9696969985961914}]",0.04129600152373314,4096,128,2048,1024,production_qwen_dense,2048,,16,model,0.059487998485565186,0.019311999902129173,ch24_chunk1024_ll16_graph_hp_pb512_pw4,0.043248001486063004
current production Qwen dense,cuBLASLt+NCCL,0.06825599819421768,False,8,0.06825599819421768,0.023824000731110573,ch24_chunk1024_ll128_graph_hp_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.009333333000540733, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.011393066495656967, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.009371733292937279, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.011470933444797993, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.009757866151630878, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 18, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 3, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.009417599998414516, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.011476266197860241, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 17, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.00918506644666195, 'waves': 0.9696969985961914}]",0.055695999413728714,4096,128,2048,512,production_qwen_dense,2048,,16,model,0.06950400024652481,0.023840000852942467,ch24_chunk1024_ll128_graph_hp_pb128_pw8,0.055695999413728714
current production Qwen dense,TE+NCCL,0.14668799936771393,False,4,0.14787200093269348,0.05129599943757057,ch24_chunk128_ll16_graph_hp_pb256_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.046804264187812805, 'waves': 3.8787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.047224532812833786, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.04685013368725777, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.04732693359255791, 'waves': 1.9393939971923828}]",0.0987359993159771,16384,128,2048,4096,production_qwen_dense,2048,,16,model,0.14668799936771393,0.05110400170087814,ch24_chunk128_ll16_graph_hp_pb256_pw8,0.09808000177145004
current production Qwen dense,cuBLASLt+NCCL,0.10761599987745285,False,8,0.10761599987745285,0.03723200038075447,ch32_chunk1024_ll16_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.024022400379180908, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.029995733872056007, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.024211199954152107, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.030528001487255096, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02399040013551712, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02420693263411522, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.031173331663012505, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02407040074467659, 'waves': 1.9393939971923828}]",0.07198399677872658,16384,128,2048,2048,production_qwen_dense,2048,,16,model,0.1085279993712902,0.03721600025892258,ch32_chunk1024_ll16_graph_hp_pb128_pw4,0.07198399677872658
current production Qwen dense,cuBLASLt+NCCL,0.9174239933490753,False,4,0.9174239933490753,0.38046400249004364,ch32_chunk128_ll64_graph_normal_pb256_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.3493887782096863, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.35690775513648987, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.35287362337112427, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.34311041235923767, 'waves': 24.84848403930664}]",0.5759359896183014,131072,128,2048,32768,production_qwen_dense,2048,,16,model,0.9183840155601501,0.3617280125617981,ch32_chunk128_ll64_graph_normal_pb512_pw4,0.5681920051574707
current production Qwen dense,cuBLASLt+NCCL,0.5615360140800476,False,8,0.5615360140800476,0.22782400250434875,ch24_chunk128_ll64_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.17530454695224762, 'waves': 7.757575988769531}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.20478826761245728, 'waves': 12.484848022460938}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.17920853197574615, 'waves': 7.757575988769531}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.20460906624794006, 'waves': 12.484848022460938}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.17690560221672058, 'waves': 12.484848022460938}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.17951147258281708, 'waves': 7.757575988769531}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.20556586980819702, 'waves': 12.484848022460938}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.1785919964313507, 'waves': 7.757575988769531}]",0.342288002371788,131072,128,2048,16384,production_qwen_dense,2048,,16,model,0.5633120238780975,0.23216000199317932,ch24_chunk128_ll64_graph_hp_pb1024_pw8,0.3455840051174164
current production Qwen dense,cuBLASLt+NCCL,1.8116480112075806,False,4,1.8116480112075806,0.7391679883003235,ch32_chunk128_ll64_graph_normal_pb512_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.6876885294914246, 'waves': 31.030303955078125}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.7125546932220459, 'waves': 49.69696807861328}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7300490736961365, 'waves': 28.5}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.7216565608978271, 'waves': 31.030303955078125}]",1.098464012145996,262144,128,2048,65536,production_qwen_dense,2048,,16,model,1.8234400153160095,0.7428480088710785,ch32_chunk128_ll64_graph_normal_pb1024_pw8,1.1018239855766296
current production Qwen dense,cuBLASLt+NCCL,1.045632004737854,False,8,1.045632004737854,0.4103519916534424,ch24_chunk128_ll16_graph_normal_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.3475114703178406, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.3841237425804138, 'waves': 24.84848403930664}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.35390719771385193, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.38504424691200256, 'waves': 24.84848403930664}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.3378581404685974, 'waves': 24.84848403930664}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.34157440066337585, 'waves': 24.84848403930664}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.3850634694099426, 'waves': 24.84848403930664}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.3395039737224579, 'waves': 24.84848403930664}]",0.6542720198631287,262144,128,2048,32768,production_qwen_dense,2048,,16,model,1.0829439759254456,0.4426559954881668,ch32_chunk128_ll128_graph_normal_pb128_pw4,0.6536799967288971
